,Venue,venue_id,Venue Latitude,Venue Longitude,Venue Category,Venue Category Plural,Venue Category Short,sub_id
4376,Greenwich Steps,4aa70e62f964a520e34b20e3,37.80282116882147,-122.40495838243314,Trail,Trails,Trail,4bf58dd8d48988d159941735
4377,Golden Boy Pizza,42814b00f964a520ef211fe3,37.79984,-122.40807,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
4378,Sotto Mare Oysteria and Seafood Restaurant,4aebaaccf964a52042c421e3,37.799624753044924,-122.40835693948438,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
4379,Apple Union Square,42cc7080f964a520e9251fe3,37.788689736326674,-122.4071735143661,Electronics Store,Electronics Stores,Electronics,4bf58dd8d48988d122951735
4380,Coit Tower,49de821ff964a5205c601fe3,37.80263987792187,-122.40600203776224,Monument / Landmark,Monuments / Landmarks,Landmark,4bf58dd8d48988d12d941735
4381,Williams-Sonoma,4aa45625f964a5207b4620e3,37.78837660319474,-122.40744602791888,Kitchen Supply Store,Kitchen Supply Stores,Kitchen Supply,58daa1558bbb0b01f18ec1b4
4382,Yerba Buena Gardens,49c94f32f964a52054581fe3,37.784809,-122.402549,Garden,Gardens,Garden,4bf58dd8d48988d15a941735
4383,Glow Yoga & Wellness,4d7596102140721eb80bc63d,37.80012544107976,-122.40911399042773,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
4384,Tony’s Pizza Napoletana,4a469839f964a52029a91fe3,37.80032801203867,-122.40904033184052,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
4385,Coletta Gelato,5887c558f840855b908a8574,37.78292117685398,-122.39702872682007,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
4386,The Fairmont San Francisco,4698fe39f964a520f9481fe3,37.79229816706643,-122.41054313133543,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735
4387,Trader Joe's,58a3a06dbbec6606e1b580a3,37.78554041959348,-122.40545481697127,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
4388,Park Tavern,4e54752db61c93816c09a9d5,37.80109702179248,-122.40930067725601,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
4389,San Francisco Cable Car Museum,4698e043f964a520f0481fe3,37.79467940799266,-122.41142910189285,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735
4390,Blue Bottle Coffee,582352764972292ad70ec0bd,37.78249688302822,-122.39298243819015,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4391,Garaje,511ab11fe4b078c672896eab,37.781810106659364,-122.3960286433832,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
4392,South Park,44e9b873f964a520a6371fe3,37.78164992591033,-122.39389926195145,Park,Parks,Park,4bf58dd8d48988d163941735
4393,Huntington Park,4698dfcbf964a520ef481fe3,37.79210278788402,-122.41223008931891,Park,Parks,Park,4bf58dd8d48988d163941735
4394,Benjamin Cooper,54f132e7498e5d065370a6b1,37.787396,-122.409847,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
4395,Big 4 Restaurant,44f72e06f964a5204b381fe3,37.7914899311035,-122.41239296657055,American Restaurant,American Restaurants,American,4bf58dd8d48988d14e941735
4396,HRD,4a2937f2f964a52068951fe3,37.780994437698176,-122.39550311939907,Korean Restaurant,Korean Restaurants,Korean,4bf58dd8d48988d113941735
4397,The Olympic Club,4a6f3531f964a5209cd51fe3,37.788181056861674,-122.41106656038573,Gym / Fitness Center,Gyms or Fitness Centers,Gym / Fitness,4bf58dd8d48988d175941735
4398,Zero Zero,4c44d4b9dcd61b8df9e67b56,37.78167112478022,-122.40177154541016,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
4399,Trattoria Contadina,3fd66200f964a52026ee1ee3,37.80007798490103,-122.41242184056667,Trattoria/Osteria,Trattorias/Osterias,Trattoria/Osteria,55a5a1ebe4b013909087cb7f
4400,Darwin Cafe,4c4e30871b8e1b8dd9d3c426,37.780679,-122.396086,Café,Cafés,Café,4bf58dd8d48988d16d941735
4401,The Italian Homemade Company,53f914d8498e1ef0fe04474c,37.80149747181165,-122.41179456578453,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
4402,Grace Cathedral,4698dc59f964a520ed481fe3,37.79166582464069,-122.41334845310054,Church,Churches,Church,4bf58dd8d48988d132941735
4403,Dropbox Tuck Shop,558f6749498ee19e0ca67e24,37.78062063912917,-122.3922912810398,Buffet,Buffets,Buffet,52e81612bcbc57f1066b79f4
4404,Ryoko's Japanese Restaurant & Bar,433c8000f964a52043281fe3,37.788183,-122.411882,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
4405,Ina Coolbrith Park,4a7de0a6f964a52009f01fe3,37.79831417150525,-122.41361233145557,Park,Parks,Park,4bf58dd8d48988d163941735
4406,Arc Light,4fcbd7c0e4b06ec8a3df0f15,37.779884498140326,-122.39267673110763,Residential Building (Apartment / Condo),Residential Buildings (Apartments / Condos),Residential,4d954b06a243a5684965b473
4407,Mikkeller Bar,511c234119a980d7108a70b9,37.78395632730013,-122.40905642509459,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
4408,Hashiri,56bfe66fcd105e26347988c6,37.78299392223508,-122.40783333778381,Japanese Restaurant,Japanese Restaurants,Japanese,4bf58dd8d48988d111941735
4409,Blue Bottle Coffee,49ca8f4df964a520b9581fe3,37.782474,-122.407699,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4410,K&L Wine Merchants,4ad3c5edf964a52040e620e3,37.77967752924669,-122.40080731815215,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
4411,Box Kitchen,4dfd856d483b96a3aaa9eb34,37.7811581,-122.4062434,American Restaurant,American Restaurants,American,4bf58dd8d48988d14e941735
4412,Barbary Coast Collective,52f68391498e8f7e37301c92,37.78186704600669,-122.4076374625646,Marijuana Dispensary,Marijuana Dispensaries,Dispensary,52c71aaf3cf9994f4e043d17
4413,Tselogs,56a7f7fa498e29aaf707c5d4,37.78647937415373,-122.4131275886682,Filipino Restaurant,Filipino Restaurants,Filipino,4eb1bd1c3b7b55596b4a748f
4414,Wilson & Wilson Private Detective Agency,4d7b1c3e7a1c6dcb57d2ca61,37.785969424436054,-122.4129694595614,Speakeasy,Speakeasies,Speakeasy,4bf58dd8d48988d1d4941735
4415,Liholiho Yacht Club,54c2a5e4498ee52a438800f7,37.78833241767785,-122.41460517290737,Hawaiian Restaurant,Hawaiian Restaurants,Hawaiian,52e81612bcbc57f1066b79fe
4416,Bourbon & Branch,4617e746f964a52051451fe3,37.785828234206285,-122.41311504005402,Speakeasy,Speakeasies,Speakeasy,4bf58dd8d48988d1d4941735
4417,Marlowe,4b71ed7af964a520b3642de3,37.77832332138957,-122.39679203144317,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
4418,AT&T Park,4bd2177d046076b055357371,37.77829080505627,-122.38971111810092,Baseball Stadium,Baseball Stadiums,Baseball,4bf58dd8d48988d18c941735
4419,Hot Sauce and Panko,4e33561de4cdf7a42ca5fba5,37.79457604054153,-122.41808001790969,Wings Joint,Wings Joints,Wings,4bf58dd8d48988d14c941735
4420,Bay Club SF Tennis,4a6ce8edf964a52008d21fe3,37.77657116788515,-122.39794804801016,Tennis Court,Tennis Courts,Tennis Court,4e39a956bd410d7aed40cbc3
4421,Marugame Udon,5a3b267d4940bc2abc94d088,37.72753502992446,-122.47614774426498,Udon Restaurant,Udon Restaurants,Udon,55a59bace4b013909087cb2a
4422,In-N-Out Burger,457c6a6df964a520093f1fe3,37.68826935148615,-122.47197300195694,Burger Joint,Burger Joints,Burgers,4bf58dd8d48988d16c941735
4423,Shihlin Taiwan Street Snacks 士林臺灣小吃,5b09e2e398fbfc002c028929,37.727817534627626,-122.47646649433597,Taiwanese Restaurant,Taiwanese Restaurants,Taiwanese,52af3b813cf9994f4e043c04
4424,Blaze Pizza,55145ef3498e4d9691a639d5,37.727931,-122.476536,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
4425,85C Bakery Cafe - Stonestown,5b942774deb4950025220c76,37.72791847111096,-122.47628171618449,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
4426,McDonald's,4a8972e5f964a5200b0820e3,37.7264084,-122.4763127,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
4427,Starbucks,4310fe80f964a52051271fe3,37.74474068,-122.4526744,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4428,Starbucks,4abfc3d1f964a5200f9220e3,37.699575,-122.481762,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4429,Marketplace Cafe,573b2c2e38faeff59fd2bb9a,37.726605654060464,-122.47750103473663,Café,Cafés,Café,4bf58dd8d48988d16d941735
4430,Stonestown Galleria Food Court,4b7715bff964a520d27b2ee3,37.72803126482387,-122.47708797454834,Food Court,Food Courts,Food Court,4bf58dd8d48988d120951735
4431,Peet's Coffee & Tea,5227b1b08bfdf21a788fc5a0,37.727715,-122.476555,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4432,Philz Coffee,56eeb771498e0692c105a6f7,37.723478884185766,-122.45374876198406,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4433,Original Joe's Westlake,56a2acbd498ee1a54d04a90b,37.70155964783083,-122.48549401760101,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
4434,Starbucks,49e262daf964a52012621fe3,37.73966759184441,-122.46727108843436,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4435,Boudin Bakery Café Stonestown,4aecaa99f964a52019ca21e3,37.728669,-122.476886,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
4436,Olive Garden,46d715faf964a5206c4a1fe3,37.72743193152167,-122.47621065614784,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
4437,Jollibee,4b14f8a6f964a5209ca723e3,37.69727551178855,-122.46374254371321,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
4438,See's Candies,4b5ba39ff964a520db0c29e3,37.72787026212226,-122.47695621960317,Candy Store,Candy Stores,Candy Store,4bf58dd8d48988d117951735
4439,"Andytown Roastery, Training Lab & Coffee Supply",58b76a25fc5a5f1dcd7b248d,37.742142085707165,-122.49856601193528,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4440,Panda Express,51feb67c498ee2b1cc4f9071,37.69899267171932,-122.48228128326623,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
4441,Eggxotic,5adced10829b0c3e3ba14268,37.72786806401975,-122.47671050075766,Dessert Shop,Dessert Shops,Desserts,4bf58dd8d48988d1d0941735
4442,House of Coffee,4ac90c72f964a5204bbe20e3,37.75389654518352,-122.48000750178221,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4443,Dumpling Kitchen,4b78acfdf964a52063dd2ee3,37.74249006365133,-122.48705915184706,Dumpling Restaurant,Dumpling Restaurants,Dumplings,4bf58dd8d48988d108941735
4444,Rice Garden,4a90c961f964a520751920e3,37.73322125886823,-122.48990367235506,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
4445,Kukje Deli & Sushi,557c9b63498efc1a4b9ab589,37.69454348561457,-122.47140103972231,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
4446,Andytown,58c5fda9c30f791c62a37beb,37.74167718755977,-122.50519325872216,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4447,McDonald's,4a60277ff964a520b9c01fe3,37.723494,-122.455453,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
4448,Phở Huỹnh Hiệp 3 - Kevin's Noodle House,4a7ddc63f964a520f1ef1fe3,37.698173548515314,-122.4815606515754,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,4bf58dd8d48988d14a941735
4449,Panda Express,47f191bdf964a5208d4e1fe3,37.72785431561873,-122.47691789721206,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
4450,Boulevard Cafe,49e9de32f964a52006661fe3,37.70395577861726,-122.4753953408699,Diner,Diners,Diner,4bf58dd8d48988d147941735
4451,Stonestown Farmers Market,4ac8eec6f964a52062bd20e3,37.730126917341096,-122.47915000470392,Farmers Market,Farmers Markets,Farmer's Market,4bf58dd8d48988d1fa941735
4452,Banana Island,43c50166f964a5205f2d1fe3,37.69979519435566,-122.48341784352344,Malay Restaurant,Malay Restaurants,Malay,4bf58dd8d48988d156941735
4453,La Corneta,45052b29f964a520e5381fe3,37.733913724338414,-122.43406148207286,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
4454,Home,54dfed34498edb2219438f71,37.7543481049095,-122.47697284054232,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4455,Yi Fang Taiwan Fruit Tea,5c15df1c838e59002cb89455,37.728126,-122.477218,Bubble Tea Shop,Bubble Tea Shops,Bubble Tea,52e81612bcbc57f1066b7a0c
4456,Starbucks,4a45130cf964a520bca71fe3,37.72795856,-122.4768031,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4457,Peet's Coffee & Tea,5070aafd498e62f9b503da5e,37.733589,-122.489709,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4458,McDonald's,4b0f6683f964a520066223e3,37.69203,-122.471282,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
4459,Gene's Liquor & Deli,4b8f494ff964a520715033e3,37.742384443021436,-122.489760185854,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
4460,Espresso Bar,573b2c2f38faeff59fd2c102,37.72655898181562,-122.47753322124481,Café,Cafés,Café,4bf58dd8d48988d16d941735
4461,Peet's Coffee & Tea,4a65e91bf964a520b2c71fe3,37.740337,-122.466617,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4462,Leaping Lemur Café,4b65edd2f964a520f9082be3,37.733188267410355,-122.50323951244354,Café,Cafés,Café,4bf58dd8d48988d16d941735
4463,Chipotle Mexican Grill,4a95bfc4f964a520782420e3,37.70144292177419,-122.48255535575463,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
4464,Natural Sensations,4ad4e412f964a52079fc20e3,37.72202083586753,-122.4786118142431,Juice Bar,Juice Bars,Juice Bar,4bf58dd8d48988d112941735
4465,Krispy Kreme Doughnuts,49f3ecb0f964a520eb6a1fe3,37.688771,-122.471606,Donut Shop,Donut Shops,Donuts,4bf58dd8d48988d148941735
4466,Starbucks,4d14d53085fc6dcb9b459b4e,37.697357,-122.46297,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
4467,Golden Island Cafe,4a7501d4f964a52042e01fe3,37.7543180370544,-122.47772634029388,Dessert Shop,Dessert Shops,Desserts,4bf58dd8d48988d1d0941735
4468,One Waan Thai Restaurant,5823c2cdffb2193e58703e34,37.733184366884934,-122.43438600009608,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735
4469,Nation's Giant Hamburgers,4b28b6a5f964a520c99424e3,37.70175648211038,-122.48221275995704,Burger Joint,Burger Joints,Burgers,4bf58dd8d48988d16c941735
4470,Cafe Rosso,4aa0126af964a5202b3e20e3,37.722881250301704,-122.48044244333092,Café,Cafés,Café,4bf58dd8d48988d16d941735
4471,Tiki Haven,4d844c6bf1e56ea8f8a9728a,37.75428962812687,-122.47815665849926,Tiki Bar,Tiki Bars,Tiki Bar,56aa371be4b08b9a8d57354d
4472,White Cap,5a06582e0802d42aa2b760b6,37.74185587001411,-122.5048392552865,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
4473,Sunset Reservoir Brewing Company,53e281f0498ec42c8bc221b1,37.753874496325835,-122.48237977993593,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
4474,Kim's Palace,4dbcb83c4b222080d39a027b,37.685178,-122.480398,Other Nightlife,Other Nightlife,Nightlife,4bf58dd8d48988d11a941735
4475,Philosopher's Club,49f35a25f964a520916a1fe3,37.740894965026094,-122.46553217465589,Bar,Bars,Bar,4bf58dd8d48988d116941735
4476,Underdogs Too,5c170ddd5f68b9002c632e5c,37.741892,-122.504763,Taco Place,Taco Places,Tacos,4bf58dd8d48988d151941735
4477,Glen Park Station,563ef865cd10b88df828028e,37.734188619314516,-122.43417077944143,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
4478,Riptide,4d3c6a863ec9a35dfd644881,37.74168550676124,-122.50532321284336,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
4479,Parkside Tavern,4a86114cf964a520480020e3,37.74267218305755,-122.48716050410408,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
4480,Recovery Room,5adc0e021acf113ad0f6a9fa,37.725465862309946,-122.4343419070651,Bar,Bars,Bar,4bf58dd8d48988d116941735
4481,After Hours,59d2e347237dee5208cbee53,37.742176320139876,-122.49894691565898,Bar,Bars,Bar,4bf58dd8d48988d116941735
4482,Val's Restaurant and Lounge,4b552a7cf964a5206cdd27e3,37.69173055507953,-122.47129341624898,Steakhouse,Steakhouses,Steakhouse,4bf58dd8d48988d1cc941735
4483,Voiz Karaoke,4b9352f6f964a520164034e3,37.74323505498939,-122.47107766653484,Karaoke Bar,Karaoke Bars,Karaoke,4bf58dd8d48988d120941735
4484,The Dubliner,4a69315df964a520c2cb1fe3,37.737683802880035,-122.46956056412179,Pub,Pubs,Pub,4bf58dd8d48988d11b941735
4485,Tselogs,56419548498ea7da4bc2641b,37.70686423060626,-122.45885464229286,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735
4486,Parkside Hookah,4c9316872bf7b60c8854680a,37.741585877747525,-122.47570317460121,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735
4487,Vin Debut,5674ee88498e64d8f28af57d,37.74076964714903,-122.46580562928152,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
4488,Fire Fly Sports Bar,4b724069f964a5209b752de3,37.75353906930099,-122.49028328559612,Bar,Bars,Bar,4bf58dd8d48988d116941735
4489,Bottoms Up Bar & Lounge,4b03984ff964a520db4f22e3,37.723009877300576,-122.43621031743807,Bar,Bars,Bar,4bf58dd8d48988d116941735
4490,Annex,4b79df46f964a52072172fe3,37.70596406555044,-122.46148076212567,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
4491,The Ave Bar,4cb9db8c43ec6dcbb724a031,37.72454281455243,-122.45935827448322,Bar,Bars,Bar,4bf58dd8d48988d116941735
4492,Ralston,4ea7a8efb8034ce4bced631f,37.72078770761517,-122.46923884720123,Speakeasy,Speakeasies,Speakeasy,4bf58dd8d48988d1d4941735
4493,Last Stop,58d5bda42a19825836bb98bd,37.70671203483266,-122.45885215764186,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735
4494,Fog City Hookah Bar & Grill,54b0e67b498e594f4ba5f6be,37.69005064289412,-122.46551293752027,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735
4495,Mike's Liquors,4a0e082af964a520bb751fe3,37.717047624051986,-122.44069948494237,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
4496,Miraloma Club,429f9d80f964a520c6241fe3,37.743906019837034,-122.45366175740402,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
4497,Friends Bar,4ae7ed0cf964a520dfad21e3,37.73168186307918,-122.44791211353864,Bar,Bars,Bar,4bf58dd8d48988d116941735
4498,McCarthy's Irish Bar,510c7fa6e4b0ca91e900783d,37.74040241728515,-122.4665463457005,Pub,Pubs,Pub,4bf58dd8d48988d11b941735
4499,The Lister Bar,54cca8ba498ea0f008da6b4b,37.71760715080541,-122.47383121921574,Nightclub,Nightclubs,Nightclub,4bf58dd8d48988d11f941735
4500,The Dark Horse Inn,4ec020bbb8f7963bcdde0f6b,37.716127089376435,-122.44037320223659,Bar,Bars,Bar,4bf58dd8d48988d116941735
4501,Rocks Den,565a5593498e67464ff1fb2d,37.7272603284223,-122.43283844792182,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735
4502,Shannon Arms,4a60bfa1f964a52022c11fe3,37.743010129627564,-122.47596155308086,Pub,Pubs,Pub,4bf58dd8d48988d11b941735
4503,OneUp Bar,546ffaaf498e44efc06cff7a,37.754357021306866,-122.47708023538158,Bar,Bars,Bar,4bf58dd8d48988d116941735
4504,Costello's Four Deuces,4ada6b37f964a5206d2221e3,37.7422266969686,-122.49113081328775,Bar,Bars,Bar,4bf58dd8d48988d116941735
4505,The Four Deuces,5251bac6498e62cb962b6c61,37.74223101224503,-122.49110628014726,Bar,Bars,Bar,4bf58dd8d48988d116941735
4506,Witch Doctor's Lounge,5a0fc712286fda3f036346b0,37.720676,-122.43802,Bar,Bars,Bar,4bf58dd8d48988d116941735
4507,Boomerang Cocktail Lounge,4bbacdec98c7ef3b83863302,37.754191576284065,-122.47914397727983,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
4508,Geneva Pub,4b6f91abf964a52037f62ce3,37.714242636406595,-122.43641500549084,Bar,Bars,Bar,4bf58dd8d48988d116941735
4509,Sippin  Wine Bar,5594a168498ec339e9ee3a4e,37.72301655381866,-122.43628491699751,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735
4510,Que Syrah,4bf6c1645efe2d7fdab16734,37.73859938571756,-122.46852822019164,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
4511,The Connection,4c12be52a9c220a1aa91549d,37.70974081507923,-122.4501494702126,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
4512,United Irish Cultural Center,4a6cba4bf964a5206fd11fe3,37.73585877924533,-122.50303636090925,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735
4513,Grandma's Saloon,4b08ee17f964a520681323e3,37.74304400999787,-122.47704646359036,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
4514,Lounge 2,4d8ef5f9cb9b224b70b89041,37.75331963382334,-122.47599932038837,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735
4515,78 Miramar Place,4d923218270e6ea8b33f64ff,37.719783,-122.457955,Beer Garden,Beer Gardens,Beer Garden,4bf58dd8d48988d117941735
4516,View of Alcatraz,51c4dae0498ea99542f9bb5c,37.8110018095408,-122.41075076252426,Scenic Lookout,Scenic Lookouts,Scenic Lookout,4bf58dd8d48988d165941735
4517,Pier 39,409d7480f964a520f2f21ee3,37.8098305727594,-122.4103707075119,Pier,Piers,Piers,4e74f6cabd41c4836eac4c31
4518,Sea Lions at Pier 39,4b97d336f964a5201e1835e3,37.810617833480435,-122.41106858016859,Scenic Lookout,Scenic Lookouts,Scenic Lookout,4bf58dd8d48988d165941735
4519,Musée Mécanique,4698e95ef964a520f4481fe3,37.809377088502615,-122.41599798202516,Museum,Museums,Museum,4bf58dd8d48988d181941735
4520,Trader Joe's,4a060428f964a520ad721fe3,37.80559185296773,-122.41386724231855,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
4521,Greenwich Steps,4aa70e62f964a520e34b20e3,37.80282116882147,-122.40495838243314,Trail,Trails,Trail,4bf58dd8d48988d159941735
4522,Coit Tower,49de821ff964a5205c601fe3,37.80263987792187,-122.40600203776224,Monument / Landmark,Monuments / Landmarks,Landmark,4bf58dd8d48988d12d941735
4523,Filbert Steps,4aa714caf964a520ec4b20e3,37.801949298131746,-122.40438938140868,Trail,Trails,Trail,4bf58dd8d48988d159941735
4524,Little Vine,4e4e0bab45ddff0031ac5bea,37.80119675159074,-122.40772717924843,Gourmet Shop,Gourmet Shops,Gourmet,4bf58dd8d48988d1f5941735
4525,Park Tavern,4e54752db61c93816c09a9d5,37.80109702179248,-122.40930067725601,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
4526,The Italian Homemade Company,53f914d8498e1ef0fe04474c,37.80149747181165,-122.41179456578453,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
4527,Cafe de Casa,56676578498ea3606c450af7,37.80607956874178,-122.41855703089183,Brazilian Restaurant,Brazilian Restaurants,Brazilian,4bf58dd8d48988d16b941735
4528,Norman's Ice Cream & Freezes,4bb7d9273db7b71353aa209a,37.80729013958265,-122.41984284865836,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
4529,Tony’s Pizza Napoletana,4a469839f964a52029a91fe3,37.80032801203867,-122.40904033184052,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
4530,Glow Yoga & Wellness,4d7596102140721eb80bc63d,37.80012544107976,-122.40911399042773,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
4531,San Francisco Art Institute,4b3fb76af964a52014ad25e3,37.8034024400418,-122.41707220864225,Trade School,Trade Schools,Trade School,4bf58dd8d48988d1ad941735
4532,Golden Boy Pizza,42814b00f964a520ef211fe3,37.79984,-122.40807,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
4533,Sotto Mare Oysteria and Seafood Restaurant,4aebaaccf964a52042c421e3,37.799624753044924,-122.40835693948438,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
4534,Exploratorium Store,5186f89e498ecc6fa559b116,37.8009497348627,-122.39879008256877,Gift Shop,Gift Shops,Gift Shop,4bf58dd8d48988d128951735
4535,Exploratorium,4585a93ef964a520ac3f1fe3,37.80086420601844,-122.3985555768013,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735
4536,Buena Vista Cafe,45487bc1f964a520833c1fe3,37.80653,-122.420736,Bar,Bars,Bar,4bf58dd8d48988d116941735
4537,Trattoria Contadina,3fd66200f964a52026ee1ee3,37.80007798490103,-122.41242184056667,Trattoria/Osteria,Trattorias/Osterias,Trattoria/Osteria,55a5a1ebe4b013909087cb7f
4538,Chubby Noodle,55721dae498ecafe55931bb4,37.799067,-122.407174,Asian Restaurant,Asian Restaurants,Asian,4bf58dd8d48988d142941735
4539,San Francisco Maritime National Historical Park,4ba3f1a1f964a5200a7038e3,37.80702295452536,-122.42177057135265,National Park,National Parks,National Park,52e81612bcbc57f1066b7a21
4540,Molinari Delicatessen,4a01fbbdf964a5201c711fe3,37.79865500362825,-122.40784674517495,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
4541,il Casaro Pizzeria & Mozzarella Bar,5321f3a7498ed83987e1a90e,37.79844696816602,-122.40744716226986,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
4542,The House,4b0a2fe5f964a520492223e3,37.79843404606063,-122.40718731925823,Asian Restaurant,Asian Restaurants,Asian,4bf58dd8d48988d142941735
4543,Lombard Street,49f62829f964a520136c1fe3,37.80212255331055,-122.41891128304842,Monument / Landmark,Monuments / Landmarks,Landmark,4bf58dd8d48988d12d941735
4544,City Lights Bookstore,49bc2d06f964a5201d541fe3,37.7977083118737,-122.40648879043061,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
