,sils,sils_err,results,res_sigs,bics,bics_err,n_clusters
25,0.33838134227143235,0.02311214315184117,0.13047460196241167,0.007359713232545948,-50643.04566049427,49.86469246484838,29
26,0.3225083854140978,0.026738987366562102,0.12910530778843354,0.001971840009997759,-50618.62933338914,24.59167027187689,30
27,0.3516542850828968,0.01586579536529574,0.13131340320272858,0.005396343131874164,-50613.505023077145,37.95534570747875,31
28,0.3186277631684337,0.02407331896746637,0.12817111305610882,0.004881235258780738,-50575.58263387604,35.20722892522718,32
29,0.3403222759953828,0.02422803037819845,0.13304219440380954,0.002567243621113917,-50548.3587689266,46.30736943574486,33
30,0.3372015431786161,0.02413367720338032,0.12687008609422346,0.0024590758319626284,-50507.63327799318,38.59057900610607,34
31,0.31454865885783384,0.034646951582316884,0.13138734571737112,0.001887892160631959,-50492.01953939103,45.243663920101596,35
32,0.34325047664535224,0.0264573823489726,0.13094024755399494,0.001667160526919208,-50438.06004670807,42.40833696910062,36
33,0.3187565850980141,0.032396310333896505,0.1314626384566268,0.003665854648726744,-50406.077456686835,43.371716274190646,37
34,0.3078935411029032,0.03747562082172134,0.13240185415013875,0.0011392503052404224,-50392.88125592757,52.14518439909275,38
35,0.3570746811168011,0.022508753497157464,0.1328445143109918,0.005292239266668188,-50345.195866573245,47.248953105949106,39
36,0.3485301023772886,0.022664581979424187,0.13245308203910364,0.004796383279211065,-50285.060077511174,36.06229264726526,40
37,0.3528088977311413,0.02481914135649805,0.13826429418386915,0.002200587411022723,-50251.114924020614,30.634638757486965,41
38,0.3492874720817292,0.02703258425273682,0.1387873410541545,0.004170811444358583,-50239.98755950228,38.13271469826932,42
39,0.3716386529860256,0.017309238590416547,0.13817585820606246,0.001736138317852698,-50178.12724799309,26.36032398857139,43
40,0.3683811142753061,0.02072496236790573,0.14266099711486832,0.0009329206493629164,-50174.194362205,33.08635411679259,44
41,0.3764674393096918,0.016872819987045897,0.1407260609839126,0.0021516971865076302,-50150.236032172244,32.513717482604946,45
42,0.3493871081218649,0.02917635080993998,0.14247338784122704,0.002912341082628968,-50105.162127334734,32.307486243142,46
43,0.3763374092053693,0.017473689019317618,0.14012815765128794,0.002103033194153564,-50058.2492364292,23.91796072145389,47
44,0.3687689586209219,0.017876737484195913,0.14101009383235902,0.002666464255816165,-50047.62372575666,31.613711301462747,48
45,0.3467264311221997,0.02574720311848311,0.1339794051660641,0.0039459296891157045,-50028.12528903424,34.263392246765946,49
46,0.34408098764673256,0.027920694780393603,0.13950154016751035,0.0018275792322002965,-50013.159975711125,43.082103288718386,50
47,0.3490226775883588,0.02615044942840048,0.13701627942672814,0.0015839674955046056,-49957.46942319413,33.496563111229854,51
48,0.3456140605523385,0.02221357187138346,0.13616777747539344,0.0029355545723347147,-49926.7074493446,35.86253874187946,52
49,0.32275224764013616,0.03191744964065233,0.14243727814601312,0.002365579249539968,-49897.01141622816,34.49761772123157,53
50,0.3461736529451333,0.01678670764483225,0.13835275058802754,0.001846705103330681,-49856.882389208215,34.609836261237334,54
51,0.3248531206343159,0.028472228171338636,0.13881673313377932,0.00418129470713051,-49836.2919857636,43.89996000375756,55
52,0.32678341085952883,0.024886495523546968,0.13847113982147444,0.0004858159121399116,-49782.25046177572,33.15091533840691,56
53,0.30561833978911224,0.0274227908383148,0.13793535810852325,0.0008043135254315798,-49764.40859175472,44.04054640062954,57
54,0.3125643646689246,0.030105722997504983,0.13897504170668118,0.003056389788153287,-49727.160415912454,36.537034853178746,58
55,0.3281118728701803,0.02367470487219412,0.1402455667333657,0.002851171889475909,-49676.355352361985,42.13332873905692,59
56,0.3030388300673312,0.03201902333490805,0.14042621610167072,0.0013389957438430025,-49649.298878538895,33.940160152657796,60
57,0.3141538790362268,0.024446839357372536,0.14085131147082014,0.0017420770119189984,-49582.94959450478,26.36457461129117,61
58,0.3059454941812947,0.025138397805333564,0.13879311538317632,0.0033702644783172955,-49581.463638239315,41.581931820901524,62
59,0.2929667421399568,0.030919770356814456,0.1415777725994479,0.0020521633255031666,-49547.96346908498,41.75570428790938,63
60,0.26832151350851163,0.03704967711178343,0.14094573205055172,0.0030050422131596664,-49490.760297207,33.01776554902563,64
61,0.2687056960216501,0.03579379353235595,0.14079963741298926,0.0005278709517910334,-49445.248390604895,48.23022224847181,65
62,0.2755607681755464,0.033741977219620266,0.13674890514271634,0.0012738957768838961,-49398.24801944947,37.344240324961724,66
63,0.28007837424939913,0.03553273881463095,0.13776101091694487,0.0006911433050192154,-49354.600324629144,36.550500507957274,67
64,0.2643812623057246,0.03530320902776512,0.14000103548142984,0.004309128573728322,-49309.14355574992,28.44005600689703,68
65,0.2674894661858728,0.030902609385300088,0.14327135535623206,0.0015435465519728485,-49297.01166116249,41.64410003721688,69
66,0.2726262208474507,0.03207887838873233,0.14364670221127812,0.0008520476058066996,-49250.242518059786,38.37567635935496,70
67,0.28880298440066243,0.03180864567411406,0.13866189333996742,0.0013524166885695475,-49202.651627290055,34.24525726630812,71
68,0.26317515671270564,0.0329581541460369,0.13861922063703727,0.004634507161840884,-49167.28104554833,36.88821686812381,72
69,0.26718262250479685,0.02366977394531656,0.14047714926332905,0.005164100970001942,-49094.34168304253,31.810498598509177,73
70,0.2691159862543017,0.02872591239664076,0.13798146516373924,0.0022379473529499623,-49059.67699345479,26.06772059651927,74
71,0.2596178842787933,0.03117817212287389,0.14133202239199255,0.002575130421842721,-49052.16205849795,39.45080962758763,75
72,0.2681799835866267,0.02332932163842412,0.1440538450806393,0.003349181371566196,-48965.57260298722,23.624504849129604,76
73,0.2584170681623198,0.031506235068434536,0.13888138692113974,0.0028979054258048147,-48931.4211132533,25.271632528320303,77
74,0.25520291754198365,0.024037454978260563,0.1420868146010336,0.001468854285918827,-48884.590377764405,34.192918208545535,78
75,0.259556437417803,0.027914552392837785,0.14522953383699505,0.0011501549756922742,-48844.99820066575,24.75935026265409,79
76,0.2485242028505352,0.034052037333114536,0.143193330696607,0.0021593707141282443,-48796.211521459,22.98708597088134,80
77,0.2509652109834496,0.0354598649860743,0.14105674927070638,0.003686249813170937,-48767.986534633535,32.783042020864464,81
78,0.2572655843546464,0.025409012803115225,0.14266071413835738,0.0019530542689480351,-48710.84354102318,33.60854318625185,82
79,0.2492022694345196,0.028567457292172818,0.14101266399527718,0.0013159681664713448,-48654.82191899328,26.132335788762816,83
80,0.25308008872431703,0.02549625348397869,0.14142294344097245,0.002209942141234845,-48609.351438554004,24.76411613453837,84
81,0.26652459419976104,0.023122823520114497,0.14092564644010222,0.0029559947968547857,-48575.234175044236,29.270634478355948,85
82,0.2685976259394962,0.02439874024102764,0.14022943724512638,0.0012117429369124075,-48536.74067189676,28.521431195804663,86
83,0.2494757306916764,0.031674852302546075,0.1415457905958235,0.002769351778282409,-48480.33402750842,24.859146045326053,87
84,0.2665418617292057,0.02197880809007743,0.14212192902374562,0.003976558850088802,-48405.48963045479,16.618544845020367,88
85,0.26210479573514606,0.025458053668770745,0.13743828447851653,0.005129185209920912,-48360.59083571147,15.331164108657243,89
86,0.2545168047539967,0.026592718837857715,0.1453815598898805,0.0010305529065012273,-48314.12728716368,13.446154439596329,90
87,0.2513063727451061,0.02974553455792321,0.14408315443997036,0.002649224085682068,-48282.79589788341,25.60790105979175,91
88,0.2774934070189016,0.018932805910830373,0.14566178040389044,0.00251109955550137,-48228.37068756284,17.695311272399298,92
89,0.2543932860099881,0.02599004273785241,0.1403632281838633,0.002116268698394005,-48203.850207799944,27.694592854142307,93
90,0.2530628144484293,0.020982966803440774,0.1362228790816543,0.0017881539295253148,-48147.87490388925,22.42312854887671,94
91,0.2379669409977648,0.029563657390918624,0.14415657911347496,0.0008655791946256356,-48097.884579248865,20.739675932753546,95
92,0.25690724429063383,0.020180624681904017,0.14042222152134762,0.0013320286535637028,-48029.64697583405,11.983889064356026,96
93,0.23693807320276997,0.03224490863969085,0.14435478284930034,0.001765452654655923,-47991.878218251484,12.281983845745403,97
94,0.25566027856632184,0.026710588626890536,0.1420992750001795,0.0022289368683727486,-47948.83105735704,15.027136211872607,98
95,0.27275003986445656,0.020506306236413332,0.14148992908350785,0.0012722938793457302,-47903.87636960888,17.768322059226392,99
96,0.25241473521075714,0.025205615263373487,0.14293839387530385,0.002132124869699944,-47866.94148954459,21.257055182191525,100
97,0.2667983678051727,0.022710455642808342,0.14179791929567218,0.0019928433961470247,-47842.04299757378,28.661115738207368,101
98,0.257488722903066,0.028842580541816213,0.14202924710132872,0.004329503293587621,-47782.557482491124,25.095756717224287,102
99,0.2459603252981691,0.029002105415193213,0.1406297211728684,0.00217821534818099,-47733.602380965705,25.497071050612693,103
100,0.2520788682135545,0.028739461526536995,0.14422105330145352,0.0016000763245109342,-47677.77543829843,20.188150625376593,104
101,0.2464582704511733,0.027146987037907303,0.13955843494511416,0.004870097955866807,-47618.890398927215,16.432174503186978,105
102,0.2481213782628767,0.023984135809826782,0.14213431697984202,0.0013125227166472745,-47574.18244629104,13.509268473636324,106
103,0.2628514328863426,0.02660438912749697,0.14125767451554508,0.0009551082375534163,-47517.73406525963,12.321849744912505,107
104,0.2570218742691637,0.03095072897138918,0.1404830554639579,0.0020052357379495853,-47494.46362628113,19.736834298414273,108
105,0.26221075101239505,0.0244126337845329,0.13988798717026388,0.003310836191456782,-47428.59787672543,11.54520741177998,109
106,0.23619046706681926,0.03111494433245115,0.1443884610031494,0.001934061025157413,-47379.51287244236,16.794497025036932,110
107,0.23254504164386436,0.035261964638271005,0.14467613664853374,0.0018638226591434185,-47347.030490159435,21.90068259194591,111
108,0.2449671053788626,0.02044173446662869,0.14140986121852198,0.004528679713134379,-47282.095535039225,12.748530257757256,112
109,0.2635878568494553,0.028623821374545243,0.1458902182573598,0.000187166651984028,-47242.32849824203,11.919722822422152,113
110,0.2616561640002018,0.024590326282405928,0.1407906358204646,0.003683583581359997,-47190.76696419701,14.2534790523421,114
111,0.2582484123153235,0.02702853164094882,0.14427224470494912,0.0013995421384028974,-47150.64693182737,15.894627280420707,115
112,0.2756372508662003,0.022427793034615017,0.14121622549467805,0.0015608383070379597,-47117.058446219315,15.91188375436824,116
113,0.24471424424918956,0.033741602143260406,0.1453393196904807,0.0036392957407442657,-47073.93111391006,22.73587710240584,117
114,0.2528889109411134,0.028401633830620183,0.14581771985293898,0.0021069129098009857,-47001.57474404873,12.193774212357473,118
115,0.2663144644035587,0.022142287409107585,0.1435824164689492,0.0013642599651205694,-46962.35613405338,12.816141656795859,119
116,0.2621012819376076,0.027122849551338275,0.14438075048281926,0.002014585440412663,-46910.400719730715,10.05469265743456,120
117,0.25696119705814097,0.02787766245808261,0.14646501910362816,0.0024563883452218245,-46859.10089010354,13.73997867845874,121
118,0.2641709446952752,0.025166169940513104,0.1461833502403561,0.000675287865003417,-46819.631127341956,12.35011119291791,122
119,0.2552864674051555,0.02812973279117131,0.14523234345846392,0.0007121440913310845,-46775.803224716175,14.69542167503934,123
120,0.25353730389083123,0.02829869694126721,0.14311294860977816,0.002574340681938873,-46720.777125944696,12.261356470589838,124
121,0.2627561083544092,0.025965835917950687,0.14203533524591594,0.0012266321528258664,-46677.25275515658,12.812012705948042,125
122,0.2732578890974352,0.02269196915209319,0.1468252477239202,0.001691675505619758,-46630.67389638232,12.255621134892984,126
123,0.275438177167442,0.02226017570246084,0.14676509086896894,0.002446722236632577,-46575.460996040994,13.07568553679285,127
124,0.25483089721480434,0.027571171858195957,0.1463068765774337,0.000722096003818958,-46530.727575186276,12.716021512993931,128
125,0.277412196008792,0.022487407600380257,0.14639999292136932,0.00038419569093947284,-46484.69075426372,8.650001556280804,129
126,0.2657881088926542,0.02088302394775797,0.14325197560137498,0.0036677498469024367,-46433.801563545916,9.181058675394203,130
127,0.2617827446420135,0.025246527376568986,0.14390335711752605,0.00207141130756723,-46384.87327063801,9.625963147506944,131
128,0.2641776949408136,0.02530570326658949,0.14358450553745114,0.0021507461685464427,-46334.116109901785,10.65855957799139,132
129,0.2794385338671859,0.022273800957292682,0.14274746775631786,0.00452541474345675,-46286.195467560035,10.36687933827295,133
130,0.2705362747050143,0.029877117150697238,0.14340227912200432,0.00217745318150185,-46235.66296941353,11.307640293441331,134
131,0.27581972047387865,0.019464763440944027,0.14524028980676496,0.002296722504680275,-46189.06085541376,8.07920965768421,135
132,0.2799355267089609,0.021908352663296583,0.14085280180172094,0.002924685561433704,-46142.391131396835,8.324956646329156,136
133,0.26797600871968724,0.021094814568174358,0.14524840674079534,0.00095620577345034,-46098.406813804104,9.74656538469736,137
134,0.27713801412132955,0.01869677013208582,0.14435394330268947,0.001964033333138363,-46049.50890271227,12.444745718355836,138
135,0.2786125041369684,0.023150568588094847,0.14651971211806064,0.0020199396671470447,-45995.73396298858,8.677368892965978,139
136,0.2742235883402109,0.027864033820525685,0.14341334712258075,0.0019717934544604752,-45953.234020081014,10.612236054820654,140
137,0.2736567208161602,0.022139259499771326,0.1436241585445464,0.0013668266462988213,-45903.64331312304,8.337430425044849,141
138,0.2796253798160329,0.025508250076156168,0.14661838561520826,0.003126974279640201,-45854.33462103513,9.218412892102798,142
139,0.2794528730438905,0.026765672980149775,0.14119457816908634,0.002974147540418277,-45804.80172087098,9.795615495744663,143
140,0.2756272485624081,0.020475697555194114,0.14098661799966686,0.0058869700539140365,-45759.79735853679,10.704082894957052,144
141,0.2737990535333434,0.02220555310043133,0.14583380495913106,0.0036308277629406244,-45709.07387472018,9.174668186361815,145
142,0.2851039229244099,0.021915936925727325,0.1436143906569164,0.0007162026809676368,-45661.4601675634,8.654164629610701,146
143,0.27536685578701825,0.02241571639876336,0.1398870305785836,0.0013397780219300414,-45614.90043209902,13.696721973924534,147
144,0.28683199452382513,0.02019168657071913,0.14655372033697378,0.0017215950679894687,-45562.80749733789,8.752625425836817,148
145,0.2796720525216887,0.023161747669930583,0.14595146706829065,0.0012251080092455114,-45520.29573415097,9.682077688762107,149
146,0.2857882143071148,0.024961708906871032,0.14172530538575925,0.0027618570818936047,-45470.62064051208,9.287082860644725,150
147,0.2726210431635663,0.026331219923284327,0.14508341415192855,0.003858368041765451,-45421.56447656509,7.519086265933144,151
148,0.2811413481492477,0.021260563194775404,0.14412483871205212,0.0018684373305369207,-45370.557487342696,7.89579402404674,152
149,0.29066439400811844,0.015999551811243882,0.1415988648785497,0.002389011626034418,-45319.083483541835,8.046791336084226,153
150,0.2865038095690192,0.024736304969749497,0.1425794216412671,0.005074403359929971,-45271.80708938209,7.57299230217238,154
151,0.2770710687685225,0.022308807777543613,0.14692216106656955,0.0012768054038568564,-45224.47949754965,6.390178372012612,155
152,0.28811036631201137,0.018158626855115125,0.1470034995210831,0.0013266704394921216,-45176.86459435076,7.688501602710358,156
153,0.26525144533238715,0.028967958933717158,0.14228300679791095,0.003407296324365842,-45130.23794848589,8.836414562460828,157
154,0.2804564697356367,0.02052365134823373,0.14417474334913874,0.0006610993481912193,-45078.073646322686,6.079585176364707,158
155,0.2908957443073325,0.020336676133210097,0.14528080596671922,0.001230832527125515,-45027.745666161594,6.308346829909572,159
156,0.2661633061476869,0.028734976335866,0.1453086810864756,0.0012866568415446395,-44982.282875523466,8.613052322388443,160
157,0.2903823084366601,0.017870927008554714,0.14407457128321224,0.004134677265900812,-44932.34538174617,7.476656342867923,161
158,0.29295190901593177,0.017919169214220675,0.14748359503157335,0.0006234782557620702,-44884.51213155985,6.493734525879863,162
159,0.27333945994063313,0.0255839795105705,0.14602617967275827,0.0003179610157546481,-44837.0514478156,8.231046083133274,163
160,0.28773453060895016,0.0203771357060957,0.14293893789836085,0.0014296939786100885,-44787.913438186326,7.86821559100329,164
161,0.2863459442317009,0.01973807099000409,0.14380618433428372,0.00241967679297148,-44741.485255168845,9.972538058259513,165
162,0.28109763439115554,0.02280908505419214,0.14123581348636238,0.003849828593602349,-44689.649623826044,6.248532690856693,166
163,0.27670461843183897,0.02245319169744487,0.14652566059345004,0.0011390188621536422,-44641.246360958314,9.394210322446108,167
164,0.27537946890225706,0.021757151461516112,0.1460243306341311,0.0012695212767360492,-44600.15289664279,9.3475703873366,168
165,0.2808036697051969,0.0210075883494718,0.14271011022770225,0.0031898081780180857,-44541.69075664086,6.216318520909255,169
166,0.2869494364465157,0.01891644316537834,0.14485164647452506,0.00267717523351569,-44500.27637615263,9.084928315813226,170
167,0.2720147874534325,0.023813863207986872,0.14619177609228334,0.001996683778219029,-44440.94708344,5.570993260190336,171
168,0.2834881382366954,0.022591320536859208,0.14510684909733046,0.002534959917666961,-44401.31358491611,9.07355647672873,172
169,0.2909443327452496,0.019384419557473997,0.14380813069620044,0.001497157508712951,-44348.43354463394,8.457868611474675,173
170,0.28245569427827016,0.020225076091579714,0.14688802314887506,0.0017174521137734429,-44297.97533768808,7.235097187375003,174
171,0.28954108787824284,0.01970094512937541,0.1458880678934361,0.0019883759489592798,-44249.402913278274,6.282126133317049,175
172,0.275704736181112,0.02418713499936965,0.14371564534108133,0.0019412318644161067,-44201.58112473486,7.012567511264063,176
173,0.2711706881198106,0.02702351318467628,0.1444025841164015,0.0008337649148961384,-44149.3387744365,5.452366769644681,177
174,0.2741093265266954,0.025589170209672583,0.14748114890911068,0.0010029062702149997,-44105.357332480715,8.143537898214872,178
175,0.2795910587126703,0.025437531433716208,0.1473909689977249,0.0014146629188527945,-44051.88148147793,5.667372250249691,179
176,0.2615922414824592,0.027434905876705613,0.1466916283224456,0.00252177171339962,-44005.17703114453,6.6020199028146145,180
177,0.2766539319368345,0.024012546437974455,0.14312255623738152,0.0021042586457398005,-43956.54487999861,7.267908369356923,181
178,0.2674819598337204,0.024946517248827616,0.14648292714522654,0.0029503756345322075,-43905.75624890799,6.214782142998983,182
179,0.29977717924274816,0.01475131856108788,0.14658684356176255,0.0016876319791903932,-43856.97805161023,6.36244872826591,183
180,0.2760403258292581,0.02198518399558293,0.14206213803136006,0.004689279345201362,-43811.359633832166,7.675511107640271,184
181,0.2731853190701146,0.023829307802889704,0.1482267499199416,0.003185973414197289,-43759.8965619648,7.443188729225367,185
182,0.2703307460966453,0.028145902851484616,0.14392585947781733,0.0031528652477508675,-43707.95190728839,5.2158356643688,186
183,0.2737082599958567,0.02102360925424897,0.14679733072444645,0.001494829998560907,-43661.85643757133,5.53824422934146,187
184,0.26190729280575475,0.026451882080480958,0.15082366489831425,0.0023547341402161484,-43609.915042255954,6.454245834310683,188
185,0.27623909740497404,0.021603781778501124,0.14409287664991252,0.0037667759358332455,-43561.74842428431,4.5935731229307555,189
186,0.2836224661417792,0.016025573505858176,0.14638252992857653,0.0025673331130343377,-43513.013068820066,5.407094830187575,190
187,0.28062580427447864,0.02017595654353728,0.14294717761568634,0.002815005848393305,-43467.266681227215,7.1384403483743535,191
188,0.27350176199843096,0.024415222334349618,0.14876875410183227,0.0025148426406265355,-43416.12447848977,5.823150457694437,192
189,0.2883442963663743,0.018172166444377167,0.1429500731347687,0.0016305684691649914,-43367.04719389723,5.005834656122568,193
190,0.29241037799946545,0.016401387614111224,0.14799397759820027,0.0018458262223229832,-43315.92028061463,4.305226211546873,194
191,0.2773954212697682,0.021758332793266808,0.14629607976332376,0.0005715993383982326,-43268.07329041252,6.045217235077143,195
192,0.2696845220707995,0.026859796189549458,0.14397823803939466,0.005747633644190622,-43220.61691715616,6.403530094995142,196
193,0.2836516023731339,0.018294813642770472,0.14633226026220192,0.0017399641313127936,-43175.10084508869,7.088627050897051,197
194,0.2642218783367592,0.02513853517554828,0.14903994676511334,0.003265658212932559,-43120.94720740677,5.713861512100149,198
195,0.27932679580974445,0.023836865039201724,0.1435634357901296,0.00044016697451636065,-43072.373273662146,5.873742548281539,199
196,0.2767200796733018,0.018034943746944625,0.1441291851553991,0.005599111991453497,-43019.60369355093,5.1772419803805425,200
197,0.26898817490056304,0.021091513889370733,0.14382392837959054,0.005025077001508928,-42974.11762782504,5.22415226716243,201
198,0.2614742199309865,0.02396059990392749,0.14550244596032633,0.0012234750881501592,-42924.16314298901,5.32317169441218,202
199,0.2645972226104681,0.0232300719230822,0.1436349005792585,0.001990867953974951,-42874.278118267735,5.875064976774151,203
200,0.2661679146629356,0.02782222282619928,0.14335183444075894,0.0022980934343293557,-42821.668043291415,4.7896474983095185,204
201,0.2838320696156598,0.01876325228822819,0.14487255896907886,0.004336353721608873,-42773.62666834533,3.4400327655738385,205
202,0.28961443561207484,0.016075480227750412,0.1473182479594517,0.0011781559354968154,-42726.3593171252,5.679753600038676,206
203,0.292505381040001,0.020969931289611516,0.14691982468264095,0.0030254188627795576,-42675.443151813655,4.980215563176784,207
204,0.2777119927666508,0.02278219884513957,0.14447256056379992,0.0014868050432358425,-42628.428074719806,4.756700653135615,208
205,0.2682470828131032,0.02484594231372031,0.14602105331523868,0.0017500731160129221,-42575.532357536424,2.8164807800883622,209
206,0.2663380973947263,0.02340179749611827,0.14641388899616242,0.001995239998345001,-42526.3999423572,3.127488146397273,210
207,0.27311344679586824,0.02528221253780434,0.1464750277083403,0.0020867752938097577,-42479.208946289764,4.294926264110779,211
208,0.27916491253970843,0.020933638614492416,0.1470979683296741,0.00048754988518455184,-42430.62141972834,4.471313516771207,212
209,0.2745802336522874,0.023609528307647717,0.1457654047567618,0.0021793231776041236,-42379.266020685456,4.768148564251123,213
210,0.27537186594514323,0.02614487109161595,0.1426091052897608,0.0026017139135159854,-42329.122676164974,4.244738634403081,214
211,0.27559783144899563,0.0230616683828467,0.14598581063596253,0.0011308901705798652,-42284.133661668835,5.624518821730847,215
212,0.2735222991760762,0.026056552292728068,0.14589193814473728,0.0017632608182313798,-42232.095322859015,4.057299489303551,216
213,0.28536160858709025,0.01694484106444797,0.14750811851151374,0.0006217046688993477,-42183.59212138174,4.146812336024227,217
214,0.2825967745066274,0.015680419871475323,0.14276181795855913,0.002874151118105873,-42133.276319683835,4.229086714409225,218
215,0.2854109113924456,0.015139195647786171,0.1454079817384382,0.0018846581734699606,-42082.411470267434,2.980732870670926,219
216,0.2722439324947217,0.02369649047250189,0.14857064500593373,0.004129376057296937,-42034.877111713235,4.419036508049959,220
217,0.2808606528163875,0.0190833138265213,0.14108787630140196,0.002097651691905027,-41987.41578428738,4.6924700230411736,221
218,0.28134809845881226,0.019068003600056112,0.14767450753554673,0.0011932953763385409,-41934.83950598043,3.823280224803234,222
219,0.2772315659334165,0.02099340076469972,0.14666987863826436,0.0018167187384248345,-41886.09018420189,4.015929326553379,223
220,0.27483507857792944,0.023688740127675918,0.14695868642825882,0.005035185213978547,-41839.27705812658,4.762566257263535,224
221,0.25662704342559617,0.02536148843483856,0.1436334016615597,0.001386445059031668,-41789.2791686791,4.495464637744297,225
222,0.2600283259752035,0.026509376529492028,0.1467882789391883,0.002236215781639813,-41738.722942540604,4.130405014689855,226
223,0.2715584399789592,0.0221455166196289,0.1479365151011519,0.0018657872750752695,-41687.73407674607,4.1730664170615634,227
224,0.25517087022763163,0.024968406435716014,0.14593039602277388,0.004754411176306465,-41640.615305353684,4.030321159731473,228
225,0.2869602197024763,0.019444969031075086,0.1462546000003688,0.003407764372576881,-41591.918271806564,4.457085167653577,229
226,0.27734640842027275,0.018772817245154852,0.14762409455665754,0.0009713747248925538,-41544.135816463466,4.960209992585272,230
227,0.2666803373098816,0.023756843688538202,0.14405970835692014,0.0033099349031343447,-41492.17837337029,3.9363635103201253,231
228,0.26784593968263104,0.025723005652766,0.14546567376881198,0.0020113794518368425,-41444.139390688506,4.8873857237413185,232
229,0.2696194567724727,0.022875146495212224,0.14230677909985126,0.001564736054716208,-41395.44987300998,4.515028272134511,233
230,0.2541608750833056,0.02685796575819209,0.14725579686391788,0.002125066294232509,-41347.696314881934,4.647078031057181,234
231,0.247072071448322,0.028605458706107582,0.14378352548662265,0.002455008272759575,-41291.42481595574,2.957016633321088,235
232,0.2799520769584607,0.019118865929747157,0.1450771975675828,0.004762155957415735,-41247.48174677247,5.3609621616364365,236
233,0.26980063707109697,0.01748282973404159,0.14458755369953116,0.0024496121765107755,-41197.89405188203,4.354397620281199,237
234,0.2790687474161738,0.020037836299833096,0.14420631319974386,0.0007351360843966593,-41148.341553729784,4.8593636664600925,238
235,0.2527985367988998,0.02839879790016045,0.1501599185789755,0.0008558057529881254,-41100.00069542465,4.564311776883329,239
